

 FOLD: 1
0.4705,
1,0.4705,0.675267770204,0.346673336668,0.543523316062,0.314823996034,0.547355958958,0.400809716599,0.504812319538,0.382760699216,1387,232,208,227,445,693,366,495,293,286,1049,302,409,518,455,635
0.24775,
2,0.24775,0.0282375851996,0.0040020010005,0.988082901554,0.00446207238473,0.491525423729,0.470588235294,0.243146755068,0.409090909091,58,4,1989,3,30,8,1955,6,17,2,1907,4,13,3,1992,9
0.4215,
3,0.4215,0.61100292113,0.232616308154,0.625388601036,0.220624690134,0.510370069134,0.384297520661,0.40818397024,0.323871906841,1255,174,374,251,460,465,622,452,304,193,1207,226,440,378,754,445
0.425375,
4,0.425375,0.611489776047,0.503251625813,0.436269430052,0.148239960337,0.496835443038,0.333443818363,0.507228915663,0.376100628931,1256,521,197,80,493,1006,269,231,345,558,842,185,434,932,352,299
0.474875,
5,0.474875,0.646543330088,0.368184092046,0.589637305699,0.295984134854,0.59631791648,0.392324093817,0.481795088908,0.388925081433,1328,271,235,220,331,736,453,479,239,314,1138,239,329,555,536,597


 FOLD: 2
0.475125,
1,0.475125,0.678753830439,0.347152847153,0.563583815029,0.309063136456,0.535024154589,0.38740245262,0.539916935856,0.390353697749,1329,241,171,217,444,695,410,453,315,313,1170,278,396,545,416,607
0.252375,
2,0.252375,0.0291113381001,0.00549450549451,0.00818882466281,0.984725050916,0.504424778761,0.34375,0.548387096774,0.247188139059,57,4,3,1894,26,11,3,1962,18,7,17,2034,12,10,8,1934
0.427625,
3,0.427625,0.628702757916,0.302697302697,0.64450867052,0.125254582485,0.49777598059,0.35049161365,0.430225080386,0.357558139535,1231,246,351,130,495,606,705,196,313,309,1338,116,434,568,716,246
0.454875,
4,0.454875,0.64708886619,0.246753246753,0.58140655106,0.341649694501,0.508019246191,0.40162601626,0.487676767677,0.372570794003,1267,176,243,272,447,494,519,542,360,193,1207,316,420,367,506,671
0.46925,
5,0.46925,0.650663942799,0.336163836164,0.597784200385,0.288187372709,0.587638376384,0.373059866962,0.501616814875,0.364221364221,1274,252,211,221,335,673,493,501,259,310,1241,266,300,569,529,566


 FOLD: 3
0.471875,
1,0.471875,0.688698284561,0.354726368159,0.552709359606,0.290697674419,0.543175487465,0.403966005666,0.513031550069,0.374592833876,1365,214,213,190,452,713,388,457,283,312,1122,313,413,526,464,575
0.257125,
2,0.257125,0.0343087790111,0.00547263681592,0.00985221674877,0.989888776542,0.591304347826,0.44,0.540540540541,0.250287613448,68,7,6,1901,25,11,4,1970,11,5,20,1994,11,2,7,1958
0.424625,
3,0.424625,0.639757820383,0.222885572139,0.652709359606,0.179979777553,0.487504805844,0.38922675934,0.413029925187,0.342307692308,1268,140,394,180,507,448,723,332,338,195,1325,172,488,368,766,356
0.4175,
4,0.4175,0.437436932392,0.64776119403,0.484236453202,0.0950455005056,0.615767045455,0.322916666667,0.471915506481,0.394129979036,867,748,308,59,224,1302,351,133,153,797,983,97,164,1185,441,188
0.480125,
5,0.480125,0.669021190716,0.393532338308,0.570443349754,0.286147623862,0.601906491148,0.399091826438,0.500215982721,0.377333333333,1326,267,205,184,328,791,420,471,255,338,1158,279,294,586,532,566


 FOLD: 4
0.463,
1,0.463,0.642649903288,0.367336683417,0.54958677686,0.289132602193,0.561707523246,0.395348837209,0.481447963801,0.368253968254,1329,269,244,226,379,731,408,472,249,326,1064,297,409,523,494,580
0.248375,
2,0.248375,0.0256286266925,0.00552763819095,0.990702479339,0.0024925224327,0.595505617978,0.392857142857,0.243679329183,0.416666666667,53,10,2003,2,16,11,1963,0,10,3,1918,5,10,4,1987,5
0.422625,
3,0.422625,0.604448742747,0.183417085427,0.644628099174,0.258225324028,0.528988573847,0.411963882619,0.379677517493,0.353825136612,1250,139,438,241,409,365,766,450,305,128,1248,255,399,254,835,518
0.408125,
4,0.408125,0.620406189555,0.0477386934673,0.418904958678,0.536390827517,0.546422487223,0.327586206897,0.443654266958,0.304470854556,1283,57,211,517,396,95,383,1116,252,48,811,825,417,90,423,1076
0.477875,
5,0.477875,0.649419729207,0.365829145729,0.606921487603,0.287637088734,0.609623241035,0.390767579173,0.479591836735,0.388814016173,1343,258,245,222,324,728,491,447,237,286,1175,238,299,591,539,577


 FOLD: 5
0.47225,
1,0.47225,0.697110423117,0.344172086043,0.541420118343,0.314987714988,0.529181355268,0.386951631046,0.518413597734,0.413281753707,1351,206,191,190,477,688,391,443,328,325,1098,277,397,559,438,641
0.262875,
2,0.262875,0.0325077399381,0.00450225112556,0.00887573964497,0.989189189189,0.543103448276,0.3,0.529411764706,0.257416879795,63,11,4,1860,25,9,4,1961,18,6,18,1986,10,4,8,2013
0.4385,
3,0.4385,0.656346749226,0.27663831916,0.668145956607,0.161179361179,0.521953221174,0.387526278907,0.411104368932,0.390476190476,1272,188,360,118,449,553,733,264,331,212,1355,130,385,474,848,328
0.437625,
4,0.437625,0.733230134159,0.40020010005,0.497534516765,0.13316953317,0.464379084967,0.364630811304,0.488619854722,0.397944199706,1421,211,207,99,620,800,396,183,439,452,1009,128,580,731,453,271
0.472375,
5,0.472375,0.674922600619,0.378689344672,0.566568047337,0.277641277641,0.575197889182,0.376429636997,0.486452159187,0.417590539542,1308,236,239,155,391,757,486,365,267,344,1149,268,308,674,488,565
