1,0.48033333333333333,0.668435013263,0.331529093369,0.588005215124,0.325675675676,0.544276457883,0.393258426966,0.531839622642,0.399668325041,504,95,77,78,173,245,153,168,101,99,451,116,148,184,167,241
2,0.255,0.0305039787798,0.00270635994587,0.00651890482399,0.993243243243,0.657142857143,0.5,0.625,0.248899424314,23,1,0,730,5,2,0,732,5,1,5,756,2,0,3,735
3,0.43366666666666664,0.636604774536,0.178619756428,0.67926988266,0.227027027027,0.536912751678,0.359673024523,0.425306122449,0.326848249027,480,56,138,80,171,132,267,169,104,45,521,97,139,134,299,168
4,0.36666666666666664,0.340848806366,0.220568335589,0.324641460235,0.582432432432,0.639303482587,0.310476190476,0.46282527881,0.280781758958,257,126,60,311,59,163,109,408,39,94,249,385,47,142,120,431
5,0.483,0.659151193634,0.336941813261,0.603650586701,0.324324324324,0.612823674476,0.361393323657,0.518477043673,0.395387149918,497,120,67,70,124,249,178,188,80,115,463,109,110,205,185,240
